id,root,number,sense,salish,nicodemus,symbol,english,grammar,crossref,variant,cognate,editnote,userId,createdAt,updatedAt
"765","'?nt'","0","23","'elu+s+temn+es+?ínt'","'elustemneschint'","''","'cantankerous, perverse (disposition), unfriendly, unsociable. (lit. One who is not sociable)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:58.098+00:00'","'2020-08-14T20:51:58.098+00:00'"
"766","'?nt'","0","24","'s+t+k?el'+?s+x?y+s+?ínt'","'stkwe'lchskhuyschint'","''","'people (He is going about visiting...), gathering (He is going about...people).'","'n., vt.'","''","''","null","null","1","'2020-08-14T20:51:58.107+00:00'","'2020-08-14T20:51:58.107+00:00'"
"767","'?nt'","0","25","'s+g?i?+s+?ínt'","'sgwichschint'","''","'seeing people.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.118+00:00'","'2020-08-14T20:51:58.118+00:00'"
"768","'?nt'","0","26","'g?n+es+?ínt'","'gwneschint'","''","'convoke, summoned. (lit. H/s called people together)'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.134+00:00'","'2020-08-14T20:51:58.134+00:00'"
"769","'?nt'","0","27","'s+l?'+me+s+?ínt'","'slch'meschint'","''","'coercion. (lit. compelling people to do things)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.138+00:00'","'2020-08-14T20:51:58.138+00:00'"
"770","'?nt'","0","28","'s+pute?+s+?ínt'","'spute'schint'","''","'curtsy, bow. (lit. showing respect for a person)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.147+00:00'","'2020-08-14T20:51:58.147+00:00'"
"771","'?nt'","0","29","'s+?n[t]+coc'","'Schntsots'","''","'Canada, British. (Canada (lit. Indian (or peo­ple) of George)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:58.159+00:00'","'2020-08-14T20:51:58.159+00:00'"
"772","'?nt'","0","30","'g?? s+?in[t]+cóc'","'gu? schintsots'","''","'Angles. (lit. King George men'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.168+00:00'","'2020-08-14T20:51:58.168+00:00'"
"773","'?nt'","0","31","'ul s+?in[t]+cóc'","'ul schintsots'","''","'Anglican. (lit. pertaining to King George's men)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.174+00:00'","'2020-08-14T20:51:58.174+00:00'"
"774","'?nt'","0","32","'ul s+?en[t]+cóc ha s+q'?enp''","'ul schentsots ha sq'wenp''","''","'sunset (Canadian...).'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.185+00:00'","'2020-08-14T20:51:58.185+00:00'"
"775","'?nt'","0","33","'elu+s+x?em=ín? e s+?in[t]+coc'","'elusqheminch e Schntsots'","''","'Anglophobe.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.19+00:00'","'2020-08-14T20:51:58.19+00:00'"
"776","'?nt'","0","34","'n+[?]i?+s?ín+n'","'ni?schinn'","''","'cannibalism.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.201+00:00'","'2020-08-14T20:51:58.201+00:00'"
"777","'?nt'","0","35","'x?em=en?+es+?ínt'","'qhemencheschint'","''","'Indian?lover. (lit. one who loves Indians)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.205+00:00'","'2020-08-14T20:51:58.205+00:00'"
"778","'?nt'","0","36","'s+taq+aq+nu+s+?ínt'","'staqaqnuschint'","''","'chicanery, deception. (lit. deceiving people)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.211+00:00'","'2020-08-14T20:51:58.211+00:00'"
"779","'?nt'","0","37","'s+myes+taq+aq+nu+s+?ínt'","'smyestaqaqnuschint'","''","'coup, deception (extraordinary...).'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.219+00:00'","'2020-08-14T20:51:58.219+00:00'"
"780","'?nt'","0","38","'n+?uk?+s+?ín+n'","''nukwschinn'","''","'cab, bus, coach, taxicab. (bus, cab, coach (lit. vehicle for carrying passengers)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.227+00:00'","'2020-08-14T20:51:58.227+00:00'"
"781","'?n''","1","1","'?en''","'che'n'","'?'","'take hold of large object.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.233+00:00'","'2020-08-14T20:51:58.233+00:00'"
"782","'?n''","1","2","'?en'+m'","'che'nm'","''","'grasp.'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:58.237+00:00'","'2020-08-14T20:51:58.237+00:00'"
"783","'?n''","1","3","'?en'+n'","'che'nn'","''","'held, pinned.'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:58.245+00:00'","'2020-08-14T20:51:58.245+00:00'"
"784","'?n''","1","4","'?en'+?e?'","'che'nshesh'","''","'aid, assistant, assist, boost, help.  (lit. take hold for someone)'","'v., vi.'","''","''","null","null","1","'2020-08-14T20:51:58.253+00:00'","'2020-08-14T20:51:58.253+00:00'"
"785","'?n''","1","5","'s+?en'+?e?'","'sche'nshesh'","''","'aid, assistance, help.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.257+00:00'","'2020-08-14T20:51:58.257+00:00'"
"786","'?n''","1","6","'s+t+?én'+?n'+m'","'stche'nch'nm'","''","'dependence. (lit. holding on)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.263+00:00'","'2020-08-14T20:51:58.263+00:00'"
"787","'?n''","1","7","'?n'+?i·+cútn'","'ch'nshiitsutn'","''","'accompanist, aide de camp, aide, assistant. (lit. m.o. helping one­self)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.272+00:00'","'2020-08-14T20:51:58.272+00:00'"
"788","'?n''","1","8","'s+t+?n'+n'+útm'","'stch'n'nutm'","''","'dependability. (lit. state of being worthy of holding on to)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.277+00:00'","'2020-08-14T20:51:58.277+00:00'"
"789","'?n''","1","9","'t+?én'+?n'+m'","'tche'nch'nm'","''","'cling. (lit. He held fast to something physically or emotionally)'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:58.288+00:00'","'2020-08-14T20:51:58.288+00:00'"
"790","'?n''","1","10","'u?+t+?én'+?n'+m''","'u'tche'nch'n'm'","''","'depend. (lit. He just holds on to him, He habitually depends upon him)'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:58.295+00:00'","'2020-08-14T20:51:58.295+00:00'"
"791","'?n''","1","11","'sye·+?én'+?e?'","'syeeche'nshesh'","''","'aide, butler.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.308+00:00'","'2020-08-14T20:51:58.308+00:00'"
"792","'?n''","1","12","'s+t+?n'=qín''","'stch'nqi'n'","'//'","'holding the steering wheel.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.314+00:00'","'2020-08-14T20:51:58.314+00:00'"
"793","'?n''","1","13","'s+t+?n'=ápala?=qn'","'stch'napala'qn'","''","'steering (a horse).'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.325+00:00'","'2020-08-14T20:51:58.325+00:00'"
"794","'?n''","1","14","'sya+?s+?n'=qín'","'syachsch'nqin'","''","'chauffeur, coachman. (lit. One who holds the head (tip) of the tail (steering wheel)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.339+00:00'","'2020-08-14T20:51:58.339+00:00'"
"795","'?n''","1","15","'s+t+?n'=ípele?+n'","'stch'nipele'n'","''","'broomstick. (lit. handle)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.344+00:00'","'2020-08-14T20:51:58.344+00:00'"
"796","'?n''","1","16","'s+?n'??ít=ew'es'","'sch'nshite'wes'","''","'alliance, confederacy, league, union. (confederation, union (lit. upholding one another)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.356+00:00'","'2020-08-14T20:51:58.356+00:00'"
"797","'?n''","1","17","'?n'??it'","'ch'nshit'","'?'","'help. (lit. Help h/h !)'","'imper.'","''","''","null","null","1","'2020-08-14T20:51:58.365+00:00'","'2020-08-14T20:51:58.365+00:00'"
"798","'?n''","1","18","'?en'?n'","'che'nn'","''","'held, pinned (lit. I held it, I pinned him).'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:58.37+00:00'","'2020-08-14T20:51:58.37+00:00'"
"799","'?n''","1","19","'?n'??ít?n'","'ch'nshitn'","''","'helped (I...him). (lit. I held some­thing for him)'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.376+00:00'","'2020-08-14T20:51:58.376+00:00'"
"800","'?n''","1","20","'?n'-?ít?ulm?n'","'ch'nshitulmn'","''","'I helped you (pl.).'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.388+00:00'","'2020-08-14T20:51:58.388+00:00'"
"801","'?n''","1","21","'?n'??ít?n?l?'","'ch'nshitnlsh'","''","'helped (I...them).'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.395+00:00'","'2020-08-14T20:51:58.395+00:00'"
"802","'?n''","1","22","'?n'??ít?s?n'","'ch'nshitsn'","''","'helped (I...you (sg.(.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.4+00:00'","'2020-08-14T20:51:58.4+00:00'"
"803","'?n''","1","23","'ne?+?n'??ít?se?x?'","'ne'ch'nshitsekhw'","''","'help (Please...me). (lit. You (sg.) are to help me)'","'v.'","''","''","null","null","1","'2020-08-14T20:51:58.403+00:00'","'2020-08-14T20:51:58.403+00:00'"
"804","'?n''","1","24","'?en'?nt?s'","'che'nnts'","''","'pinned. (lit. he pinned him)'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:58.408+00:00'","'2020-08-14T20:51:58.408+00:00'"
"805","'?n''","1","25","'?n'??ít?s'","'ch'nshits'","''","'aided (he...him), assist (to...). (lit. he helped for him)'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:58.416+00:00'","'2020-08-14T20:51:58.416+00:00'"
"806","'?n''","1","26","'?n'-?ít?se?s'","'ch'nshitses'","''","'gloss?? He (sg.) helped me.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.419+00:00'","'2020-08-14T20:51:58.419+00:00'"
"808","'?n''","1","28","'hn+?n'+n'+m+e?+i·c+pú?s'","'hnch'n'nme?iitspu's'","''","'come. (lit. his heart came back to its own position)'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.429+00:00'","'2020-08-14T20:51:58.429+00:00'"
"809","'?n''","2","1","'?en'+u??'","'che'nu'sh'","'?'","'wish.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.439+00:00'","'2020-08-14T20:51:58.439+00:00'"
"810","'?n''","2","2","'?en'+u??+?n??én+n'","'che'nu'shchnshenn'","''","'desire I work.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.451+00:00'","'2020-08-14T20:51:58.451+00:00'"
"811","'?n''","2","3","'?en'+u??+???én+n'","'che'nu'shchshenn'","''","'desire we work.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.456+00:00'","'2020-08-14T20:51:58.456+00:00'"
"812","'?n''","2","4","'?en'+u??+k?u·??én+n'","'che'nu'shkuushenn'","''","'desire you (s) works.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.463+00:00'","'2020-08-14T20:51:58.463+00:00'"
"813","'?n''","2","5","'?en'+u??+k?up??én+n'","'che'nu'shkupshenn'","''","'desire you (pl) work.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.472+00:00'","'2020-08-14T20:51:58.472+00:00'"
"814","'?n''","2","6","'?en'+u??+?én+n'","'che'nu'shshenn'","''","'desire h/s works.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.477+00:00'","'2020-08-14T20:51:58.477+00:00'"
"815","'?n''","2","7","'?en'+u??+?en+n+l?'","'che'nu'shshennlsh'","''","'desire they work.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.488+00:00'","'2020-08-14T20:51:58.488+00:00'"
"816","'?n'x?'","0","1","'?en'x?'","'che'nkhw'","'?'","'contact (come in contact with), touched. (lit. to be touched)'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:58.494+00:00'","'2020-08-14T20:51:58.494+00:00'"
"817","'?n'x?'","0","2","'et+?n'x?=íw'es'","'etch'nkhwi'wes'","'//'","'contiguous, touching. (lit. They have common boundary)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:58.51+00:00'","'2020-08-14T20:51:58.51+00:00'"
"818","'?n'x?'","0","3","'s+?n'x?=íw'es'","'sch'nkhwi'wes'","''","'contact. (lit. a touching together)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.521+00:00'","'2020-08-14T20:51:58.521+00:00'"
"819","'?p'","0","1","'?ip'","'chip'","'?'","'soften.'","'stem vi.'","''","''","null","null","1","'2020-08-14T20:51:58.535+00:00'","'2020-08-14T20:51:58.535+00:00'"
"820","'?p'","0","2","'?+?ip'","'chchip'","''","'satin?like. (lit. soft and smooth)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:58.551+00:00'","'2020-08-14T20:51:58.551+00:00'"
"821","'?p'","0","3","'u ?+?í·p'","'uchchiiip!'","''","'nice (it is...and soft), be unexpectedly soft.'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:58.556+00:00'","'2020-08-14T20:51:58.556+00:00'"
"822","'?p'","0","4","'s+?+?í·p'","'schchiiip!'","''","'is (it...nice and soft).'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:58.566+00:00'","'2020-08-14T20:51:58.566+00:00'"
"823","'?p'","0","5","'?ip+emn'","'chipemn'","''","'cushion, pillow. (lit. softener)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.57+00:00'","'2020-08-14T20:51:58.57+00:00'"
"824","'?p'","0","6","'?p=qín+n'","'chpqinn'","'//'","'fur, hair. (lit. head cushion)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.575+00:00'","'2020-08-14T20:51:58.575+00:00'"
"825","'?p'","0","7","'?p=qin+n'","'chpqinn'","''","'hair. (lit. head softener)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.581+00:00'","'2020-08-14T20:51:58.581+00:00'"
"826","'?p'","0","8","'hn+?+?í·p=cn''","'hnchchiiiptsn''","''","'blarney. (lit. He spoke softly, smoothly)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.591+00:00'","'2020-08-14T20:51:58.591+00:00'"
"827","'?p'","0","9","'s+n+?+?íp=cn''","'snchchipts'n'","''","'diplomacy. (lit. smoothness of talk)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.6+00:00'","'2020-08-14T20:51:58.6+00:00'"
"828","'?p'","0","10","'u+n+?+?íp=cn''","'unchchipts'n'","''","'affable, diplomatic. (lit. He is soft (cour­teous) in speech'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:58.605+00:00'","'2020-08-14T20:51:58.605+00:00'"
"829","'?p'","0","11","'u+x??al'+á ?p=qín+n'","'uqhwa'la chpqinn'","'§'","'capillary. (lit. It resembles hair)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.614+00:00'","'2020-08-14T20:51:58.614+00:00'"
"830","'?p'","0","12","'s+k'?l'+?+?p=qín+n'","'sk'u'l?chpqinn'","''","'wig. (lit. artificial hair)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.621+00:00'","'2020-08-14T20:51:58.621+00:00'"
"831","'?px?'","0","1","'?epx?'","'chepkhw'","'?'","'Snap (body) with finger.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.626+00:00'","'2020-08-14T20:51:58.626+00:00'"
"832","'?s'","1","1","'?is'","'chis'","'?'","'cheese.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.636+00:00'","'2020-08-14T20:51:58.636+00:00'"
"833","'?s'","1","2","'u· péq he ?is'","'uupeq he chis'","'§'","'cottage cheese. (lit. white cheese)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.644+00:00'","'2020-08-14T20:51:58.644+00:00'"
"834","'?s'","2","1","'e+?ís+t+m'","'echistm'","'?'","'bawl out, berate, rebuke. (lit. He was rebuked harshly) // ?is=cn He spoke a long time. (chistsn vt.)'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:58.65+00:00'","'2020-08-14T20:51:58.65+00:00'"
"835","'?stq'","0","1","'?(=)astq'","'chastq'","'?'","'dig (roots, camas).'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:58.654+00:00'","'2020-08-14T20:51:58.654+00:00'"
"836","'?stq'","0","2","'i· ?á(=)stq'","'iichastq'","''","'She is digging roots.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.659+00:00'","'2020-08-14T20:51:58.659+00:00'"
"837","'?stq'","0","3","'s+?a(=)stq'","'schastq'","''","'to die roots, digging.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.665+00:00'","'2020-08-14T20:51:58.665+00:00'"
"838","'?stq'","0","4","'s+t+?á(=) stq+n'","'stchastqn'","''","'time of year for digging camas.'","'adv.'","''","''","null","null","1","'2020-08-14T20:51:58.675+00:00'","'2020-08-14T20:51:58.675+00:00'"
"839","'?stq'","0","5","'yuq?+e?+s+?á(=)stq'","'yuqwe'schastq'","'§'","'She pretended (to go) digging roots.'","'v.'","''","''","null","null","1","'2020-08-14T20:51:58.683+00:00'","'2020-08-14T20:51:58.683+00:00'"
"840","'??'","1","1","'?e?'","'chesh'","'?'","'accompany.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.69+00:00'","'2020-08-14T20:51:58.69+00:00'"
"841","'??'","1","2","'?e?+n'","'cheshn'","''","'accompanied (he...).'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.696+00:00'","'2020-08-14T20:51:58.696+00:00'"
"842","'??'","1","3","'s+?é?+n'","'scheshn'","''","'concurrence, consent. (lit. going along)'","'n.'","'[see also ?'?]'","''","null","null","1","'2020-08-14T20:51:58.705+00:00'","'2020-08-14T20:51:58.705+00:00'"
"843","'??'","2","1","'s+?i?+t'","'schisht'","'?'","'dimension, length.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.713+00:00'","'2020-08-14T20:51:58.713+00:00'"
"844","'?t'","0","1","'?et?nt?s'","'chetnts'","'?'","'leaned (lit. he stood up by a person loose ? someone to lean on).'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:58.726+00:00'","'2020-08-14T20:51:58.726+00:00'"
"845","'?tm'","0","1","'?tim+n'","'chtimn'","'?'","'blame.'","'v.'","''","''","null","null","1","'2020-08-14T20:51:58.737+00:00'","'2020-08-14T20:51:58.737+00:00'"
"846","'?tm'","0","2","'?tím+n'","'chtimn'","''","'blamed.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.749+00:00'","'2020-08-14T20:51:58.749+00:00'"
"847","'?tm'","0","3","'s+?tim+m'","'schtimm'","''","'blame, blaming.'","'n., vt.'","''","''","null","null","1","'2020-08-14T20:51:58.757+00:00'","'2020-08-14T20:51:58.757+00:00'"
"848","'?tm'","0","4","'s+?tím+n'","'schtimn'","''","'blame, criticism, default.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.77+00:00'","'2020-08-14T20:51:58.77+00:00'"
"849","'?tm'","0","5","'ul s+?tím+n'","'ul schtimn'","''","'critical. (lit. belonging to criticism)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:58.774+00:00'","'2020-08-14T20:51:58.774+00:00'"
"850","'?tm'","0","6","'?tim+un+útm'","'chtimnutm'","''","'blameworthy (it is...), culpable.'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:58.783+00:00'","'2020-08-14T20:51:58.783+00:00'"
"851","'?tm'","0","7","'?+tím?n'","'chtimn'","'?'","'accuse. (lit. I accused him)'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.787+00:00'","'2020-08-14T20:51:58.787+00:00'"
"852","'?tm'","0","8","'?tím?nt?s'","'chtimnts'","''","'criminate, criticize. (lit. He accused him of a crime/He found fault with him)'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.793+00:00'","'2020-08-14T20:51:58.793+00:00'"
"853","'?tm'","0","9","'?tem+tem+núl'","'chtemtemnul'","''","'captious (he is...). (lit. He is marked by a disposition to find fault)'","'vi.'","''","''","null","null","1","'2020-08-14T20:51:58.803+00:00'","'2020-08-14T20:51:58.803+00:00'"
"854","'?tm'","0","10","'elu+s+?tím+m'","'eluschtimm'","'§'","'to be blameless, innocent.'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:58.808+00:00'","'2020-08-14T20:51:58.808+00:00'"
"855","'?t''","0","1","'s+?i·t'=í??n'","'schiit'i'chn'","'?'","'east.'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.816+00:00'","'2020-08-14T20:51:58.816+00:00'"
"856","'?t''","0","2","'s+?i·t'=í??'","'schiit'i'ch'","''","'sunrise. (lit. coming from the east)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.819+00:00'","'2020-08-14T20:51:58.819+00:00'"
"857","'?t''","0","3","'te? s+?i·t'=í??n'","'tech schiit'i'chn'","'§'","'Eastern. (lit. situated toward the part of the earth which is toward the sunrise (rising this way)'","'adj.'","''","':'","null","null","1","'2020-08-14T20:51:58.823+00:00'","'2020-08-14T20:51:58.823+00:00'"
"858","'?w''","0","1","'?ew'+t'","'che'wt'","'?'","'circumference. (lit. it is big in circum­ference)'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.831+00:00'","'2020-08-14T20:51:58.831+00:00'"
"859","'?w''","0","2","'k?u?n+?áw'=qn'","'kuncha'wqn'","'//'","'You (sg.) have a deep voice.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.837+00:00'","'2020-08-14T20:51:58.837+00:00'"
"860","'?w''","0","3","'k?up?g?t+n+?áw'=qn'","'kupgutncha'wqn'","''","'You (pl.) have deep voices.'","'vt.'","''","''","null","null","1","'2020-08-14T20:51:58.841+00:00'","'2020-08-14T20:51:58.841+00:00'"
"861","'?w''","0","4","'g??+n+?áw'=qn'","'gu?ncha'wqn'","''","'voices (They have deep...).'","'n.'","''","''","null","null","1","'2020-08-14T20:51:58.853+00:00'","'2020-08-14T20:51:58.853+00:00'"
"862","'?w''","0","5","'?aw'n'+? a·c+?ax?al'","'cha'w'nsh aats'aqhal'","'§'","'amen (lit. would that it be so).'","'interj.'","'[xref ?'w']'","''","null","null","1","'2020-08-14T20:51:58.859+00:00'","'2020-08-14T20:51:58.859+00:00'"
